id,price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,grade,sqft_above,sqft_basement,yr_built,yr_renovated,zipcode,lat,long,sqft_living15,sqft_lot15
"2115510330",287500,3,2.25,2030,8690,"1",0,0,4,8,1360,670,1986,0,"98023",47.3185,-122391,1720,8800
"3955500100",450000,3,1.5,1390,10530,"1",0,0,3,7,1390,0,1961,0,"98033",47.7025,-122196,1750,10530
"2771104965",825000,2,1.75,2050,4000,"1.5",0,2,3,8,2050,0,1979,0,"98119",47.6415,-122373,1940,4000
"5317100530",1475000000,4,3,3050,6179,"2",0,0,4,9,2330,720,1926,0,"98112",47.6253,-122284,3020,6505
"3336002215",319950,2,1,1240,5500,"1.5",0,0,3,6,1240,0,1921,0,"98118",47.5257,-122263,1520,5500
"9408300180",682000,4,2.5,3030,30000,"2",0,0,4,9,3030,0,1981,0,"98072",47.7468,-122112,2600,34932
"2770604575",560000,3,1.75,1930,6000,"1",0,0,3,8,1130,800,1956,0,"98119",47.6516,-122375,1870,6000
"7305900082",350000,3,1.75,1490,10344,"1",0,0,3,7,1490,0,1985,0,"98155",47.7517,-122326,1450,8632
"8661000148",270000,3,2,1510,10215,"1",0,0,4,7,1510,0,1995,0,"98022",47.2078,-122003,1370,8902
"7968460230",284000,3,1.75,1320,35100,"1",0,0,3,7,1320,0,1990,0,"98092",47312,-122129,1660,35100
"0827000110",308000,4,2.5,2330,4606,"2",0,0,3,8,2330,0,2004,0,"98031",47.3934,-122184,2330,5783
"3390600025",450000,4,2,2240,7725,"1",0,0,5,7,1120,1120,1956,0,"98106",47.5331,-122365,1340,6300
"1026069172",540000,4,2.5,2050,34222,"2",0,0,4,8,2050,0,1989,0,"98077",47.7572,-122022,2240,51400
"1226039103",380000,4,1.5,1680,11123,"1",0,0,3,7,1130,550,1959,0,"98177",47.7565,-122361,1770,10103
"2125079054",522500,4,2.75,2200,122403,"1.5",0,0,3,7,2200,0,1971,0,"98014",47.6301,-121911,1710,74487
"1545807810",118000,1,1,670,7957,"1",0,0,4,6,670,0,1978,0,"98038",47.3594,-122056,1600,7957
"7205500120",280400,4,1.75,1730,7210,"1",0,0,4,7,1010,720,1968,0,"98003",47354,-122315,1620,7210
"0924069176",710000,4,2.75,2710,41811,"1.5",0,0,4,8,1690,1020,1995,0,"98075",47.5836,-122046,2110,35656
"4045500620",720000,3,3.25,3410,25741,"2",0,0,4,8,3410,0,1993,0,"98014",47.6929,-121868,1660,25865
"8146100325",787000,3,1.75,1330,7500,"1",0,0,3,8,1330,0,1961,0,"98004",47.6074,-122195,1690,7800
"8663240180",537000,4,2.5,1990,2660,"2",0,0,3,8,1990,0,2012,0,"98034",47732,-122178,1990,2665
"2087700115",650000,2,1.5,1900,4450,"1",0,0,5,7,1500,400,1916,0,"98144",47.5834,-122293,2130,5000
"7973202225",154200,4,1,1310,8640,"1",0,0,3,6,910,400,1948,0,"98146",47.5104,-122342,1310,8640
"2557000090",238000,4,2.5,1690,7260,"1",0,0,3,7,1080,610,1979,0,"98023",47.3001,-122368,1690,7700
"3500100209",285650,3,1,1040,8199,"1",0,0,3,7,1040,0,1953,0,"98155",47.7348,-122302,1420,8200
"7234601166",485500,2,1.5,1340,1286,"2",0,0,3,8,1190,150,2006,0,"98122",47617,-122309,1460,1245
"3972900215",315000,2,1,1120,7350,"1",0,0,3,7,1120,0,1942,0,"98155",47.7648,-122.31,1320,7545
"1924059029",4668000000,5,6.75,9640,13068,"1",1,4,3,12,4820,4820,1983,2009,"98040",47557,-122.21,3270,10454
"3900500110",627000,3,2,2310,10525,"2",0,0,5,7,2310,0,1965,0,"98033",47.6727,-122174,1430,10523
"5561000600",525000,3,2.5,2190,34528,"2",0,0,3,8,2190,0,1994,0,"98027",47.4594,-121986,2460,37901
"3589500315",526000,3,3.25,1220,1281,"2",0,0,3,8,930,290,2014,0,"98105",47.67,-122317,1303,3810
"3658700690",480000,3,1.5,1200,3060,"1",0,0,4,7,1060,140,1910,0,"98115",47679,-122315,1410,3060
"4054560120",970000,3,3.5,3840,53696,"2",0,0,3,9,3840,0,1996,0,"98077",47.7322,-122035,3810,35181
"3918400123",640000,4,2.5,2460,9973,"1",0,0,4,8,1560,900,1965,0,"98177",47.7133,-122361,1830,7200
"2592300450",279000,3,2.5,1630,7950,"1",0,0,3,8,1320,310,1985,0,"98042",47.4224,-122159,1650,7952
"0123039424",303000,2,2,970,9750,"1",0,0,5,6,970,0,1940,0,"98146",47.5073,-122372,1850,9000
"8068000730",315000,4,2,1780,5336,"1.5",0,0,5,6,930,850,1918,0,"98178",47.5094,-122263,1910,10304
"7461420230",336500,4,1.75,1760,7268,"1",0,0,4,7,1080,680,1979,0,"98058",47.4267,-122148,1830,8786
"1443501020",163250,2,1,770,8150,"1",0,0,3,6,770,0,1951,0,"98118",47.5324,-122275,1140,8550
"3798000165",444950,3,1,1760,6927,"1",0,0,3,7,1050,710,1962,0,"98011",47.7623,-122.2,2060,9120
"0730000085",285000,2,1,990,2446,"2",0,0,3,7,990,0,1998,0,"98144",47.5919,-122297,1260,2805
"2061100265",370000,2,1,1250,4960,"1",0,0,3,7,940,310,1938,0,"98115",47.6893,-122325,2030,7440
"1683900040",330000,3,2.25,1440,5150,"2",0,0,3,7,1440,0,1997,0,"98106",47.5456,-122356,1530,5238
"3959401880",395000,2,2,1960,4018,"1",0,0,5,7,980,980,1950,0,"98108",47.5629,-122.32,1240,4641
"2124049160",440000,6,3,2510,5310,"1",0,0,4,7,1460,1050,1944,0,"98108",47.5533,-122304,1390,5407
"7708180040",625000,4,2.75,2920,6605,"2",0,0,3,8,2920,0,2012,0,"98059",47.4909,-122144,3030,6605
"1422300100",435000,3,2.5,1730,46638,"2",0,0,3,8,1730,0,1991,0,"98045",47.4614,-121709,1750,35508
"0255550230",299950,3,2.5,1570,2577,"2",0,0,3,7,1570,0,2005,0,"98019",47.7456,-121984,1970,2952
"1370804480",560000,2,1.75,970,4233,"1",0,0,4,7,970,0,1944,0,"98199",47.6384,-122.4,1340,4233
"5104511590",380000,4,3,2800,9764,"2",0,0,3,8,2800,0,2002,0,"98038",47.3543,-122012,3610,8194
"1498302783",333000,4,2,1580,7800,"2",0,0,2,6,1580,0,1906,0,"98144",47.5848,-122302,1190,4440
"1623800300",499000,2,1,1220,3000,"1",0,0,3,7,920,300,1926,0,"98117",47.6823,-122365,1270,3000
"5649600266",386000,3,1.5,1550,8000,"1",0,0,3,6,1330,220,1980,0,"98118",47.5536,-122286,1150,5150
"2968801075",320600,3,2,1220,7620,"1",0,0,3,6,720,500,1947,2014,"98166",47.4564,-122352,1640,7620
"1923039089",285000,2,2,1651,18200,"1",0,0,3,6,1651,0,1946,0,"98070",47.4621,-122461,1510,89595
"4006000183",450000,7,4,3150,7800,"2",0,0,3,8,3150,0,2013,0,"98118",47.5259,-122279,1880,6000
"9183700845",175000,2,1,800,7150,"1",0,0,3,5,800,0,1933,0,"98030",47.3788,-122224,1220,8019
"9558050360",544800,5,2.75,3190,5857,"2",0,0,3,9,3190,0,2004,0,"98058",47.4575,-122119,3100,5857
"1683600120",220000,3,1.75,1720,7587,"1",0,0,4,7,1140,580,1981,0,"98092",47.3175,-122182,1120,7287
"1604601570",374000,2,2.25,1100,1695,"2",0,0,3,9,1100,0,2009,0,"98118",47.5663,-122289,1100,3082
"2787460720",200000,3,2,1010,7896,"1",0,0,3,7,1010,0,1984,0,"98031",47.4046,-122181,1540,7896
"2787460720",259950,3,2,1010,7896,"1",0,0,3,7,1010,0,1984,0,"98031",47.4046,-122181,1540,7896
"6386700300",255000,4,2.75,1760,9222,"1",0,0,3,7,1140,620,1971,0,"98023",47.3099,-122362,1800,9222
"2297400090",447000,3,1.75,1400,6750,"1",0,0,3,7,1040,360,1975,0,"98034",47717,-122226,1860,7480
"2420069278",287000,3,2.5,1820,8722,"1.5",0,0,3,7,1820,0,1926,2008,"98022",47.2137,-121989,1480,12285
"7276100145",344950,3,2,1470,6950,"1",0,0,5,6,1470,0,1932,0,"98133",47.7619,-122343,1660,5065
"2475900850",212000,2,1,770,7000,"1",0,0,3,6,770,0,1921,0,"98024",47.5654,-121.89,1100,8777
"3760100100",425000,5,2.75,1340,11583,"1",0,0,3,7,1190,150,1962,0,"98034",47709,-122214,1950,10514
"7849202585",170000,1,1,480,4560,"1",0,0,3,5,480,0,1922,0,"98065",47.5253,-121826,890,4803
"6430500291",565000,3,1,1260,4080,"1.5",0,0,4,7,1260,0,1928,0,"98103",47.6893,-122354,1130,3876
"8151600701",234000,2,1,870,11100,"1",0,0,3,6,870,0,1940,0,"98146",47.5038,-122364,1370,10404
"2597450620",1.51125e+006,3,2.5,4010,12105,"1",0,3,5,11,2600,1410,1983,0,"98006",47554,-122151,4010,15081
"1099900120",345000,3,2.5,2340,8414,"1",0,0,3,7,1280,1060,1993,0,"98188",47.4685,-122265,2340,7268
"7853340450",415000,3,2.75,1770,3172,"2",0,0,3,8,1770,0,2009,0,"98065",47.5164,-121878,1760,2891
"5652600065",760000,5,1.75,2660,10637,"1.5",0,0,5,7,1670,990,1922,0,"98115",47.6945,-122292,1570,6825
"6114400142",484000,5,2.5,3600,20001,"2",0,0,4,9,3600,0,1976,0,"98166",47.4484,-122339,2860,21780
"3630050180",360000,2,1.75,1230,1107,"2",0,0,3,8,1230,0,2006,0,"98029",47.5475,-121999,1380,1107
"1853000300",875000,3,2.75,3270,39586,"1.5",0,0,3,11,3270,0,1988,0,"98077",47731,-122078,3480,35998
"3585900785",930000,3,2.5,3100,20553,"1",0,0,3,10,3100,0,1954,0,"98177",47.7635,-122377,3000,22302
"1545801970",250000,3,2,1900,6660,"1",0,0,5,7,950,950,1966,0,"98038",47.3594,-122054,1690,8111
"7853340610",394000,2,2,1750,2731,"2",0,0,3,8,1750,0,2012,0,"98065",47.5169,-121878,1650,2731
"8562900590",865000,4,3.5,3380,11270,"2",0,1,3,9,2160,1220,2007,0,"98074",47.6124,-122.06,2910,11214
"9422400035",477500,2,2,2090,6000,"2",0,1,3,7,2090,0,1918,1985,"98116",47.5732,-122413,1600,5400
"9273200115",1.25e+006,4,2.75,4120,12500,"1",0,4,4,8,2060,2060,1947,0,"98116",47.5914,-122385,3680,5000
"3971700937",270000,3,1.75,1260,7500,"1",0,0,3,6,840,420,1947,0,"98155",47772,-122323,1340,7500
"1508210230",567000,3,2.25,1800,6875,"1",0,0,4,8,1230,570,1974,0,"98052",47.6773,-122.11,1800,8749
"5249803550",635000,3,2.5,1960,7200,"1",0,0,4,8,980,980,1940,0,"98118",47.5655,-122.27,1440,7200
"4218400100",1865000000,6,2.75,4460,6952,"2.5",0,2,4,10,3460,1000,1930,0,"98105",47.6626,-122269,2750,4769
"1424100100",183000,3,1.75,1330,9200,"1",0,0,4,7,1330,0,1973,0,"98092",47.2916,-122185,1590,9200
"7861000021",309933,3,1.75,1820,78408,"1",0,0,3,6,1220,600,1950,0,"98042",47.3364,-122128,1340,78408
"7856601110",945800,4,2.75,3360,9100,"1",0,0,4,8,1760,1600,1973,0,"98006",47.5641,-122149,2620,8925
"1121039059",503000,2,1.75,2860,59612,"1",1,4,3,8,1510,1350,1948,2003,"98023",47.3276,-122389,2720,59612
"0522059172",220000,3,1,1460,10200,"1",0,0,4,7,1460,0,1957,0,"98055",47.4238,-122197,1460,8500
"8594400110",335000,3,1.75,1900,36769,"1",0,0,3,8,1900,0,1987,0,"98092",47.3041,-122066,1950,35847
"9201000120",650000,3,2.25,1790,9927,"1",0,2,4,7,1240,550,1969,0,"98075",47.5822,-122077,2610,10700
"1822059440",511000,4,3.5,3100,7600,"2",0,0,3,10,3100,0,2005,0,"98031",47.3892,-122215,3350,7638
"1623089039",275000,2,1,900,57063,"1",0,0,4,6,900,0,1938,0,"98045",47.4735,-121786,1440,268765
"0452001570",576250,2,1.75,1530,5000,"2",0,0,4,7,1260,270,1989,0,"98107",47.6755,-122.37,1470,5000
"1724069079",1452000000,2,3.25,2070,3128,"2",1,3,3,9,1760,310,1988,0,"98075",47.5686,-122.06,2740,3568
"3141600210",186000,3,2,1340,4320,"1",0,0,3,5,920,420,1912,1993,"98002",47299,-122228,980,6480
"1797500530",655100,1,1,1220,4160,"1",0,0,3,7,1220,0,1922,0,"98115",47.6746,-122315,1970,4200
"7300400580",328000,4,2.5,2370,6500,"2",0,0,3,9,2370,0,1998,0,"98092",47.3328,-122173,2590,6137
"1826049442",441000,3,2.5,1890,11036,"1",0,0,3,8,1460,430,1973,0,"98133",47.7426,-122354,2040,7524
"2525000220",370000,3,1.75,1480,7725,"1.5",0,0,4,7,1480,0,1981,0,"98059",47483,-122163,1720,8379
"0191100665",630000,2,1,1050,8382,"1",0,0,3,7,1050,0,1959,0,"98040",47.5627,-122221,2400,9525
"5634500201",470500,4,2.25,2070,14000,"1",0,0,3,7,1720,350,1958,0,"98028",47.7484,-122237,1690,14444
"0795000405",285950,2,1,1170,6000,"1",0,0,3,6,1170,0,1948,0,"98168",47.5033,-122331,1130,7500
"1300300730",698000,3,1.5,1090,7200,"1",0,0,4,7,1090,0,1958,0,"98040",47.5817,-122241,2010,8982
"1862900040",268000,3,2.5,1650,6684,"2",0,0,3,7,1650,0,1991,0,"98031",47.4051,-122184,1850,7048
"9279700150",1625000000,4,3.75,4410,8112,"3",0,4,3,11,3570,840,2003,0,"98116",47.5888,-122392,2770,5750
"0322059311",355000,4,2.5,1780,15000,"2",0,0,2,7,1780,0,1993,0,"98058",47.4239,-122153,2005,9680
"3333002710",299000,3,1,1550,8778,"1",0,0,3,7,1250,300,1952,0,"98118",47.5413,-122281,2120,7268
"1257200115",1003000000,4,2.75,2290,6120,"2",0,0,4,7,2170,120,1926,0,"98115",47.6746,-122327,1910,4590
"9183703045",275000,4,2,2220,8229,"1.5",0,0,4,7,2220,0,1958,0,"98030",47.3722,-122.22,1660,8396
"7899800905",475000,3,1.75,1150,10240,"1",0,0,3,6,1030,120,1918,0,"98106",47.5222,-122357,1270,2566
"7215400770",260000,4,2.5,2000,37045,"2",0,0,3,8,2000,0,1989,0,"98042",47.3398,-122071,2390,36868
"1139000215",416000,2,1.75,1270,7560,"1.5",0,0,4,7,1270,0,1932,0,"98133",47.7083,-122357,1480,7560
"9218400088",495000,5,1,1810,11205,"1.5",0,2,3,7,1810,0,1915,0,"98178",47.5099,-122262,1860,7965
"9455200596",357500,3,1,1450,8100,"1",0,0,3,6,1450,0,1952,0,"98125",47.7027,-122289,1450,7800
"0510002506",459500,2,1.5,1170,1079,"3",0,0,3,7,1170,0,2003,0,"98103",47.6607,-122333,1170,1116
"7212680850",258000,3,2.5,1730,6930,"2",0,0,3,8,1730,0,1994,0,"98003",47.2621,-122308,1780,6930
"5229300085",600000,3,2.25,2680,98445,"1",0,0,5,8,2680,0,1962,0,"98059",47.5015,-122108,2340,98445
"7436000205",665000,3,1,1260,24550,"1.5",0,2,4,7,1260,0,1937,0,"98136",47.5442,-122396,2500,12320
"0425200205",165000,3,1.5,1020,10152,"1",0,0,5,6,1020,0,1959,0,"98056",47.4971,-122168,1320,8892
"7138200150",297000,5,2.5,1970,8605,"2",0,0,4,7,1970,0,1994,0,"98022",47.1944,-122013,1970,8460
"1782000180",350000,2,1,830,5100,"1",0,0,4,7,830,0,1942,0,"98126",47.5259,-122379,1220,5100
"3623500205",2.45e+006,4,4.5,5030,11023,"2",0,2,3,11,3250,1780,2008,0,"98040",47.5722,-122236,3640,11490
"1423200110",180000,2,1,800,9450,"1",0,0,3,6,800,0,1958,0,"98058",47.4563,-122184,1090,9450
"0797000256",339950,3,1.75,1330,12092,"1",0,0,4,6,720,610,1981,0,"98168",47.5102,-122324,1770,11770
"9357000215",365000,3,1,1030,4700,"1",0,0,3,7,1030,0,1952,0,"98146",47.5118,-122377,1030,4700
"2526069095",955000,4,4.25,5660,193593,"2",0,0,3,10,4100,1560,2001,0,"98019",47.7064,-121981,3620,207141
"6908200650",732000,3,2.5,2330,1987,"2",0,4,3,9,1410,920,2004,0,"98107",47.6735,-122405,2640,5250
"5021900175",500000,3,1.75,1540,10800,"1",0,0,5,6,770,770,1947,0,"98040",47.5763,-122222,2020,10800
"4038700220",610000,6,2.75,2040,8560,"1",0,2,4,7,1100,940,1961,0,"98008",47616,-122115,2230,8560
"9455200205",525000,3,2,1540,7800,"1",0,0,3,8,1540,0,2004,0,"98125",47.7041,-122288,1510,7800
"5379804470",170000,4,1,1920,13787,"1",0,0,4,7,1220,700,1966,0,"98188",47.4502,-122277,1490,11200
"2517000150",300000,3,2.5,1870,3439,"2",0,0,3,7,1870,0,2005,0,"98042",47.3992,-122163,2190,4029
"9264930770",389500,5,3.5,2960,12527,"2",0,0,3,9,1940,1020,1986,0,"98023",47.3134,-122.35,2210,10952
"4197400043",330000,3,1.5,1690,10250,"1",0,0,4,7,1690,0,1955,0,"98166",47.4531,-122344,1990,11084
"2329800330",269950,3,2.25,1610,7187,"2",0,0,3,7,1610,0,1988,0,"98042",47.3764,-122117,1640,7194
"7899800450",107000,2,1,670,4720,"1",0,0,4,6,670,0,1948,0,"98106",47.5243,-122358,1480,4720
"2895110062",249000,3,1,1752,14626,"2",0,2,3,8,1752,0,2005,0,"98032",47.3755,-122278,1800,9000
"3448001285",442500,4,2,1540,5920,"1.5",0,0,5,7,1540,0,1935,0,"98125",47.7148,-122301,1630,6216
"0521079025",579000,3,2.5,3160,286181,"2",0,3,3,9,3160,0,2002,0,"98010",47.3401,-121946,2110,94663
"0624069098",621500,3,1.75,2570,39634,"2",0,0,3,8,2570,0,1984,0,"98075",47596,-122.08,2990,39634
"2946003580",203000,3,1.5,1370,7500,"1",0,0,3,7,1080,290,1958,0,"98198",47.4167,-122322,1400,7500
"7227500450",222900,2,1,860,5800,"1",0,0,5,5,860,0,1942,0,"98056",47.4979,-122183,900,6000
"2322069100",453000,2,1.5,1680,17400,"1.5",0,0,3,7,1680,0,1991,0,"98038",47.3836,-122006,1610,27600
"2144800615",190000,1,0.75,930,29258,"1",0,0,3,6,930,0,1941,0,"98178",47.4837,-122236,2000,18321
"1432900150",320000,4,1.75,1820,7381,"1",0,0,5,7,1150,670,1962,0,"98058",47.4567,-122171,1610,8462
"7942601810",733500,3,1.5,2120,4370,"1.5",0,0,3,8,2120,0,1904,0,"98122",47606,-122307,1960,5120
"7302900090",555000,4,2.25,3330,21785,"2",0,0,3,9,3330,0,1994,0,"98059",47.4725,-122136,3330,21796
"2310050110",364950,3,2.25,2520,6170,"2",0,0,3,7,1850,670,2003,0,"98038",47.3522,-122042,2260,6967
"6743700090",490000,3,1.75,1560,9247,"1",0,0,3,7,1160,400,1989,0,"98033",47.6954,-122174,1690,8772
"3935900093",688000,5,1.75,2250,13526,"1",0,1,3,8,1350,900,1957,0,"98125",47.7108,-122279,2580,10078
"0123039279",165000,2,1,640,7768,"1",0,0,3,6,640,0,1942,0,"98106",47515,-122359,840,7424
"4307350730",506000,5,3.75,3880,8370,"2",0,0,4,7,3880,0,2004,0,"98056",47.4811,-122179,2160,4651
"1954700610",2193000000,3,2.25,3360,7108,"2",0,0,3,10,2770,590,1905,2004,"98112",47.6187,-122284,3450,8558
"8155500110",754000,5,1.75,2350,7800,"1",0,0,4,8,1510,840,1968,0,"98008",47.6225,-122107,2220,8400
"7129303045",949950,5,2.5,2340,1989,"2",1,4,3,8,2340,0,1959,0,"98118",47.5193,-122257,2200,3230
"6021503451",443600,3,2.5,1430,1056,"3",0,0,3,8,1430,0,2003,0,"98117",47684,-122388,1310,2135
"3793400360",380600,3,2.5,1920,12244,"2",0,0,3,7,1920,0,1998,0,"98019",47.7256,-121.97,1920,11859
"7504101280",722800,3,3.25,4330,14600,"2",0,0,3,10,3630,700,1985,0,"98074",47.6341,-122044,3220,12672
"3331500121",342888,2,1,790,5150,"1",0,0,4,6,790,0,1948,0,"98118",47.5528,-122272,1460,5150
"0438000015",555000,4,1.75,2350,5946,"1",0,2,3,8,1350,1000,1957,0,"98115",47.6879,-122298,2060,6000
"5366200205",613000,3,2.5,1350,3068,"2",0,0,3,7,1350,0,1991,0,"98122",47.6099,-122293,1900,4000
"2026049067",480000,3,2,1470,10052,"1",0,0,4,8,1470,0,1956,0,"98125",47726,-122316,1480,9780
"3885808035",619500,6,1.5,1680,5202,"1.5",0,0,2,7,1680,0,1911,0,"98033",47.6798,-122206,1890,5500
"1494300040",437000,4,2.5,1890,8505,"1",0,0,3,8,1290,600,1980,0,"98052",47.6796,-122115,1720,9600
"6071200195",621000,4,2.5,2030,9905,"1",0,0,4,8,2030,0,1959,0,"98006",47.5518,-122184,2130,10008
"1257202215",810000,4,1.75,1760,4080,"1.5",0,0,4,8,1760,0,1906,0,"98103",47675,-122331,1760,6120
"5589300145",415000,3,2.25,1950,8868,"1",0,0,3,7,1350,600,1964,0,"98155",47.7538,-122312,1300,8880
"0293000145",250000,4,1,1440,7404,"1",0,0,3,6,1080,360,1918,0,"98126",47.5328,-122379,1620,7436
"4315701163",585000,3,1.5,2230,6000,"1",0,1,3,8,1260,970,1968,0,"98136",47.5373,-122395,2120,7200
"6163900981",220000,3,1,1180,5002,"1.5",0,0,3,7,1180,0,1946,0,"98155",47.7529,-122324,1470,8410
"4157600120",580000,5,2.5,2500,11900,"1",0,0,3,7,1400,1100,1963,0,"98007",47.5915,-122132,2820,11900
"3262301355",1.32e+006,3,2.75,2680,20104,"1",0,0,5,9,1820,860,1964,0,"98039",47.6304,-122234,3060,19837
"4376700330",675000,4,2.5,2040,9225,"1",0,0,5,8,1610,430,1968,0,"98052",47636,-122097,1730,9225
"8691370330",695000,4,2.75,2660,7389,"2",0,0,3,9,2660,0,2002,0,"98075",47.5993,-121977,2820,7388
"5078400090",915000,5,2.75,2580,7630,"1",0,0,4,7,1730,850,1954,0,"98004",47.6226,-122205,2040,7717
"5272200040",375000,3,1,1000,6947,"1",0,0,4,7,1000,0,1947,0,"98125",47.7142,-122319,1000,6947
"2997800015",500000,3,1.5,1330,1265,"2",0,0,3,8,1140,190,2008,0,"98116",47.5773,-122409,1330,1264
"2780900220",335000,2,2,1420,5185,"1",0,0,3,7,1420,0,2004,0,"98038",47.3543,-122022,2140,4890
"4463400195",170000,2,1,1280,21750,"1.5",0,0,5,6,1280,0,1912,0,"98001",47.3096,-122241,1520,21750
"0844001485",320900,5,2.5,2200,8500,"1",0,0,4,7,1400,800,1971,0,"98010",47.3073,-122006,1360,8855
"8123450300",508000,3,1.75,1800,8462,"1",0,0,3,8,1440,360,1978,0,"98052",47.6623,-122141,2210,8436
"7137800300",228950,3,1.75,1200,9085,"1",0,0,4,7,1200,0,1968,0,"98023",47.2795,-122353,1200,9085
"7972600910",433000,4,2,1840,4760,"1.5",0,0,4,6,1080,760,1929,0,"98106",47.5297,-122349,1170,5950
"7452500770",267500,2,1,960,5150,"1",0,0,5,6,960,0,1951,0,"98126",47.5201,-122372,1010,5000
"5250300035",910000,4,1.5,2890,9000,"2",0,4,3,8,2090,800,1939,0,"98118",47.5682,-122274,2550,8400
"9517200610",370000,3,1.75,1290,10117,"1",0,0,3,7,1290,0,1984,0,"98072",47.7598,-122146,1770,11839
"0952004570",320000,2,1,1140,3834,"1.5",0,0,3,6,1140,0,1911,0,"98126",47.5642,-122378,1190,5750
"0579002600",660000,3,1.75,1750,5200,"1",0,1,4,8,1750,0,1956,0,"98117",47.6995,-122383,2060,5200
"4351300978",787888,4,2.25,2580,21115,"2",0,0,4,9,2580,0,1977,0,"98040",47.5566,-122219,2690,10165
"1152700090",329000,4,2.5,2650,5880,"2",0,0,3,9,2650,0,2005,0,"98042",47.3509,-122165,2610,6490
"3179100720",602000,2,1,1470,6398,"1",0,0,4,7,970,500,1941,0,"98105",47.6716,-122279,1950,6398
"5628300015",375000,3,2,1640,9750,"1",0,0,3,7,1640,0,1959,0,"98028",47.7425,-122241,1340,9750
"1900000035",212000,1,1,620,7620,"1",0,0,3,6,620,0,1926,0,"98166",47.4697,-122349,1160,7620
"1105000432",224000,3,1.5,1440,8370,"1",0,0,3,7,1440,0,1977,0,"98118",47.5418,-122275,1440,8370
"1402810150",315500,3,2,1160,10079,"1",0,0,3,7,1160,0,1986,0,"98019",47.7341,-121976,1130,10087
"2163900028",350000,2,1,1070,2880,"1",0,0,3,7,1070,0,1902,0,"98102",47.6261,-122324,2030,2880
"5409000110",389000,6,4.5,3560,14010,"2",0,0,3,7,3560,0,1989,0,"98002",47.3244,-122217,1710,11116
"8687800100",285000,3,1.75,1720,13104,"1",0,0,4,7,1720,0,1962,0,"98168",47.4709,-122.26,1840,13104
"8563300085",425000,3,1.75,1530,9800,"1",0,0,5,8,1530,0,1958,0,"98133",47.7655,-122336,1660,9800
"7140200330",190000,3,1.75,1270,7875,"1",0,0,4,7,1270,0,1980,0,"98030",47.3696,-122.17,1830,7210
"2124069103",374000,3,1.75,1510,18439,"1",0,0,3,7,1510,0,1971,0,"98027",47.5491,-122046,1600,34326
"1703401110",292000,2,1,880,5500,"1",0,0,3,6,880,0,1904,0,"98118",47.5573,-122289,1080,5500
"6046400755",475000,5,1.75,2020,5100,"1.5",0,0,5,7,1320,700,1911,0,"98103",47.6915,-122345,1130,5100
"5309100450",546500,3,2.5,1410,2675,"1",0,0,3,7,820,590,1985,0,"98117",47.6786,-122371,1410,4013
"3883800011",82000,3,1,860,10426,"1",0,0,3,6,860,0,1954,0,"98146",47.4987,-122341,1140,11250
"3883800011",219900,3,1,860,10426,"1",0,0,3,6,860,0,1954,0,"98146",47.4987,-122341,1140,11250
"4315700175",440000,3,1,1210,5750,"1.5",0,0,4,7,1210,0,1910,0,"98136",47.5403,-122391,1160,5000
"0221029019",400000,3,2.5,2090,32718,"2",1,4,3,7,1550,540,1919,1983,"98070",47.3338,-122511,1200,192268
"4035900085",453000,3,1.75,1430,20193,"1",0,0,3,7,1430,0,1955,0,"98006",47.5619,-122183,2140,18364
"3438500781",330000,6,3.25,2120,6893,"1",0,0,4,7,1060,1060,1983,0,"98106",47.5508,-122355,1380,6986
"8097000330",359950,3,2.75,2540,8604,"2",0,0,3,8,2540,0,1991,0,"98092",47.3209,-122185,2260,7438
"8677300720",616000,4,2.5,2490,12929,"2",0,0,3,9,2490,0,1983,0,"98074",47.6161,-122021,2440,12929
"3644100072",245000,2,1,670,2356,"1",0,0,5,6,670,0,1960,0,"98144",47.5918,-122295,1220,1740
"1453602284",296000,2,2,1320,2040,"3",0,0,3,7,1320,0,1997,0,"98125",47.7224,-122291,1430,2040
"4365700450",193000,2,1,950,9000,"1",0,0,3,6,950,0,1924,0,"98106",47.5219,-122361,1000,8280
"9268200315",456000,3,2,1870,8442,"1.5",0,0,5,7,1060,810,1927,0,"98117",47.6964,-122365,1640,6174
"4358700141",480000,4,1.75,1840,9250,"1",0,0,4,7,980,860,1956,0,"98133",47708,-122337,1520,9250
"4310701577",382000,3,3.25,1410,1253,"3",0,0,3,8,1410,0,2005,0,"98103",47.6981,-122.34,1410,1253
"9828200762",650000,2,1,1050,2542,"1",0,0,3,7,880,170,1904,0,"98122",47.6172,-122298,1620,1809
"2026049097",431750,2,2,1400,10052,"1",0,0,3,8,1400,0,1957,0,"98125",47.7262,-122316,1400,8785
"6639900219",419900,3,2.5,1630,1755,"2",0,0,3,8,1320,310,1997,0,"98033",47691,-122176,1920,14550
"2521039066",315000,3,2,1900,9513,"1",0,0,3,8,1900,0,1995,0,"98023",47.2843,-122357,1790,8028
"5649300120",597500,4,3,1890,35280,"1",0,0,3,9,1510,380,1979,0,"98052",47.7112,-122099,2730,34525
"1774230300",615000,3,2.5,2980,43301,"1",0,0,4,8,1930,1050,1978,0,"98077",47.7631,-122093,2890,35915
"7313200120",605000,4,3.25,2885,33671,"2",0,0,4,8,2885,0,1984,0,"98027",47.5174,-122046,1910,16000
